region,num_household_member,labor_income,business_income,property_income,other_income,income_tax_deduction,living_asset,basic_property_amt,debt,general_property,general_property_deduction,fin_property,fin_property_deduction,car,rec_amt_income,target_mul,target_yn
3,1,0,0,0,869700,0,475000,77000000,0,0,0,7554000,3220000,0,869700,0,0
3,2,1450000,0,0,0,478875,2052000,77000000,0,0,0,22321000,3550000,0,971125,2,1
3,1,0,0,0,0,0,1425000,77000000,2699000,0,0,201000,0,0,0,1,1
3,1,7616699,0,0,0,405000,950000,77000000,46899000,108000000,18816464,4090820,0,0,945000,0,0
2,1,3500000,0,0,0,825000,0,80000000,0,3423333,0,13541000,0,0,1925000,0,0
1,1,3500000,0,0,0,0,0,99000000,90000000,291195503,0,3221000,0,0,0,1,1
3,1,2226802,216667,0,0,210000,42000000,77000000,0,0,0,5776000,2850000,0,490000,1,1
3,4,862020,0,0,600000,858606,5700000,77000000,0,0,0,10442000,1100000,0,603414,4,1
1,1,28185770,0,0,383180,60000,575504200,99000000,0,0,0,400000,0,0,323180,1,1
2,1,0,0,0,0,0,0,80000000,26892000,0,0,0,0,0,0,1,1
3,1,1300000,0,7583,0,433875,4180000,77000000,0,0,0,49444000,0,0,873708,0,0
3,2,0,0,0,0,0,2375000,77000000,6302000,0,0,35685000,0,33970160,33970160,0,0
3,1,0,0,0,0,0,475000,77000000,0,0,0,471000,0,0,0,1,1
2,1,0,0,0,509010,60000,0,80000000,0,0,0,8797230,0,0,449010,1,1
2,1,4995503,366667,45666,554430,0,0,80000000,0,1959009092,16024276,2242000,0,0,6145184,0,0
2,3,0,0,0,0,0,3467500,80000000,0,188595,0,255000,0,0,0,3,1
3,1,5530000,0,0,60000,60000,3135000,77000000,0,47200000,0,188000,0,0,0,1,1
1,1,50000,0,0,323180,15000,19000000,99000000,0,0,0,9698000,0,0,358180,1,1
2,1,4486666,0,0,323180,0,475000,80000000,0,1019578275,0,332000,0,0,323180,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,803000,0,0,0,1,1
2,1,0,0,0,318540,60000,0,80000000,0,0,0,179000,0,0,258540,1,1
3,3,0,2000000,0,400000,1000000,2850000,77000000,2190000,0,0,0,0,0,1400000,3,1
3,1,0,0,0,323180,0,950000,77000000,0,0,0,1222000,0,0,323180,1,1
3,4,2099940,1716667,0,400000,1356354,3800000,77000000,0,2175712,0,21641000,180000,0,1143586,4,1
3,1,0,0,0,380000,380000,3454200,77000000,0,0,0,3732000,0,0,0,1,1
3,1,0,0,0,307500,0,1900000,77000000,0,17221600,0,0,0,0,307500,1,1
3,1,0,0,0,0,0,1900000,77000000,0,0,0,170000,0,0,0,1,1
3,1,39000,0,0,40000,40000,64899999,77000000,0,24283734,0,2315000,0,0,0,1,1
3,1,5948524,1275000,0,323180,0,0,77000000,0,367516333,0,2411000,0,0,323180,1,1
3,3,700000,0,0,0,210000,4037500,77000000,4150000,0,0,5672000,0,0,490000,3,1
2,4,141667,1291667,0,1039050,847500,4702500,80000000,750000,0,0,2674000,420000,0,1483217,4,1
3,4,1419420,0,0,806360,1232186,6735500,77000000,0,0,0,2548000,0,0,993594,4,1
1,1,0,0,0,0,49642,4066000,99000000,0,0,0,14337000,3230000,0,0,1,1
3,3,586240,0,0,0,455872,15200000,77000000,0,0,0,32276620,2850000,0,130368,3,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,6267000,0,0,323180,1,1
2,2,1677498,0,0,11080,703000,0,80000000,166000,133000000,0,8895000,3500000,0,718080,2,1
3,1,0,0,0,0,0,0,77000000,4512000,57530,0,3045000,0,0,0,1,1
3,1,6653666,258333,83333,425630,0,170750000,77000000,0,938374859,0,17782000,0,0,425630,1,1
3,1,4914127,8333,0,307500,0,1900000,77000000,0,7762678,0,934000,0,0,307500,1,1
3,1,2100000,1241667,2499999,450280,0,12093500,77000000,0,1327445057,0,21127000,1100000,0,450280,1,1
3,1,0,0,0,0,0,475000,77000000,0,613138,0,137000,0,0,0,1,1
3,1,1032000,0,0,0,205200,950000,77000000,320000,0,0,1510000,0,0,478800,1,1
3,2,1583333,483333,0,0,0,0,77000000,0,251622856,0,109000,0,0,0,2,1
3,1,7732930,0,0,307500,0,4750000,77000000,0,32067547,0,1542000,0,0,307500,1,1
3,1,150000,0,0,0,45000,0,77000000,0,59100000,0,0,0,0,105000,1,1
3,1,0,0,0,515740,0,4716750,77000000,0,5382000,5382000,130000,0,0,515740,1,1
3,1,5770000,511667,140500,307500,0,14250000,77000000,0,827280392,234872527,4562000,0,0,448000,1,1
3,1,3780000,0,0,446752,370000,0,77000000,0,445989240,0,303000,0,0,76752,1,1
3,1,3077150,0,0,0,0,570000,77000000,0,13946667,0,2393000,1200000,0,0,1,1
3,2,2905563,0,0,420000,420000,29600000,77000000,0,25320708,0,10125000,0,0,0,2,1
3,2,1011000,800000,0,120000,120000,46526250,77000000,21250000,824281330,0,55285017,6500000,0,0,2,1
3,1,0,0,0,323180,0,2033000,77000000,0,0,0,114000,0,0,323180,1,1
3,1,4518314,0,0,323180,0,0,77000000,0,138000000,0,321000,0,0,323180,1,1
3,1,0,0,0,323180,0,1900000,77000000,0,7050000,0,26866000,0,0,323180,1,1
3,2,2833760,0,0,120000,120000,0,77000000,0,9500000,0,2991000,0,0,0,2,1
1,1,2500000,0,0,276870,0,9500000,99000000,0,9500000,0,4935000,0,0,276870,1,1
3,1,12522930,1016667,0,531870,60000,2375000,77000000,0,751100000,0,71726000,55783853,0,471870,1,1
2,1,7830879,0,0,140000,40000,55225400,80000000,12322000,225000000,0,37712000,36898596,0,100000,1,1
2,1,0,0,0,393180,70000,0,80000000,0,0,0,7678000,0,0,323180,1,1
2,1,292500,0,0,495670,227750,47500000,80000000,0,0,0,66610000,0,0,2382706,0,0
1,2,0,0,0,791010,0,950000,99000000,0,0,0,3855000,0,0,791010,2,1
1,2,1571970,2500000,0,868770,471591,107000000,99000000,59325000,582000000,0,10004000,0,0,1969149,0,0
3,1,86666,0,0,60000,60000,0,77000000,0,0,0,3161300,0,0,0,1,1
2,1,14836798,0,0,323180,79650,5035000,80000000,0,5035000,0,1280000,0,0,509030,1,1
3,1,3400000,0,0,323180,0,2850000,77000000,0,0,0,6700000,0,0,323180,1,1
2,1,8201200,250000,0,624930,60000,4750000,80000000,0,566038799,0,368000,0,0,564930,1,1
2,2,5994862,0,0,1152500,403180,30820850,80000000,18370000,78524850,47704000,3623000,0,0,749320,2,1
2,1,9424247,4675000,83333,706640,60000,0,80000000,0,354175556,0,7473000,0,0,646640,1,1
2,1,4809906,0,0,570110,16666,5802600,80000000,0,55802600,15448944,0,0,0,570110,1,1
3,1,0,0,0,40000,40000,2512750,77000000,0,0,0,2403670,0,0,0,1,1
3,2,2880000,450000,0,492000,114000,0,77000000,0,1435125617,0,3008000,0,0,758000,2,1
3,1,0,241667,5166,307500,0,40099998,77000000,0,109604590,0,10822000,0,0,312666,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,650000,0,0,0,1,1
2,1,650000,0,833,323180,335000,0,80000000,0,0,0,42403000,0,0,639013,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,7535000,0,0,323180,1,1
3,1,0,0,0,572282,0,0,77000000,0,30613333,0,513000,0,0,572282,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,2369000,0,0,0,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,729000,0,0,0,1,1
3,3,904453,3116667,0,60000,476336,3087500,77000000,52228000,350228064,0,16988000,0,0,504784,3,1
1,1,4200000,1050000,0,667000,60000,0,99000000,0,0,0,695000,0,0,607000,1,1
2,1,0,500000,0,581990,0,9025000,80000000,0,73700000,0,930000,0,0,581990,1,1
3,2,32732262,0,0,767260,315000,0,77000000,0,698073115,0,489000,0,0,702260,2,1
1,2,1918661,0,0,323180,90000,9500000,99000000,2783000,164000000,0,6743000,0,0,533180,2,1
3,1,0,0,0,323180,0,2375000,77000000,0,0,0,3965000,0,0,323180,1,1
3,1,0,0,0,60000,60000,2375000,77000000,0,88900000,0,143000,0,0,0,1,1
3,1,7186018,0,0,323180,0,3325000,77000000,0,0,0,219000,0,0,323180,1,1
1,1,0,0,0,0,0,0,99000000,0,4069500,0,639000,0,0,0,1,1
3,2,2100000,783333,0,0,235000,60800000,77000000,0,0,0,11907000,0,0,548333,2,1
2,1,4252833,4178333,0,623180,0,0,80000000,0,1657026404,0,1656000,0,0,623180,1,1
3,1,0,0,0,19680,0,0,77000000,0,0,0,1202000,0,0,19680,1,1
2,1,4916667,0,0,603560,0,0,80000000,0,311850000,0,1809000,0,0,603560,1,1
1,1,0,0,0,323180,0,475000,99000000,0,19500000,19500000,10681000,0,0,323180,1,1
3,1,0,0,0,399680,380000,0,77000000,0,258999999,0,261000,0,0,19680,1,1
3,1,1428571,0,0,307500,0,4750000,77000000,3150000,0,0,8651000,0,0,307500,1,1
3,1,17123324,566667,16416,481409,0,219500000,77000000,55224000,288325826,0,1549000,0,0,497825,1,1
3,1,2048120,0,0,0,0,4477350,77000000,1011000,0,0,2451000,0,0,0,1,1
3,2,0,608333,0,754420,100000,13300000,77000000,15907000,32390000,0,1498000,0,0,654420,2,1
3,1,4790000,0,0,0,189000,36064850,77000000,0,12499999,0,21410000,2550000,0,441000,1,1
3,1,0,0,0,307500,0,0,77000000,0,0,0,0,0,0,307500,1,1
3,1,3953745,0,0,488110,0,0,77000000,0,109069800,0,7609000,0,0,488110,1,1
3,1,11268120,0,0,307500,0,0,77000000,0,1177811005,0,2740000,0,0,307500,1,1
3,1,8744482,0,0,40000,749799,3800000,77000000,0,84833060,0,149000,0,0,1189532,0,0
3,1,0,0,0,20000,20000,0,77000000,0,0,0,1737000,0,0,0,1,1
3,1,22291417,0,0,307500,221000,0,77000000,0,1381843328,0,0,0,0,356500,1,1
3,1,7519818,1341667,0,307500,0,168900000,77000000,0,69884721,0,14993000,0,0,307500,1,1
3,1,0,0,0,40000,40000,1525700,77000000,0,0,0,371000,0,0,0,1,1
3,1,3979429,0,0,687500,380000,0,77000000,0,578586808,0,732000,0,0,307500,1,1
3,1,3750000,0,0,0,0,12672050,77000000,0,0,0,15633000,2760000,0,0,1,1
3,1,0,0,0,0,0,4750000,77000000,14417000,0,0,21840000,0,0,0,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,11007000,0,0,323180,1,1
3,3,747090,0,0,400000,624127,1900000,77000000,0,0,0,3654000,0,0,522963,3,1
3,4,0,0,0,600000,600000,3325000,77000000,26626000,0,0,570000,0,0,0,4,1
1,1,747090,0,0,0,224127,0,99000000,0,0,0,15285000,0,0,522963,1,1
2,2,0,0,0,0,0,0,80000000,0,0,0,1060000,0,0,0,2,1
3,2,2272250,0,0,0,961675,2820550,77000000,0,0,0,4966000,0,0,1310575,0,0
2,1,0,0,0,0,0,55432500,80000000,37090000,0,0,110211000,0,0,2726449,0,0
1,3,0,3931666,0,2365080,0,0,99000000,585000,6517000,0,5373930,0,0,2365080,0,0
3,2,2927000,0,0,0,1158100,22087500,77000000,0,0,0,25705070,10000000,0,1768900,0,0
3,2,0,0,0,200000,200000,0,77000000,0,0,0,0,0,0,0,2,1
3,1,7110419,0,0,40000,40000,2375000,77000000,0,164907444,0,17214000,4860000,0,0,1,1
3,1,1463800,0,300000,0,439140,2850000,77000000,52417000,41600000,0,18898000,290000,0,1324660,0,0
2,1,0,0,0,925520,403180,9500000,80000000,106829000,1155488575,0,26702000,12270000,0,522340,1,1
3,1,0,0,0,300000,0,45999999,77000000,0,134000000,0,16037000,0,0,5286016,0,0
3,1,1483334,0,0,0,0,0,77000000,0,68970,0,641000,0,0,0,1,1
3,2,4345000,0,0,100000,283000,5510950,77000000,1140000,0,0,12170000,910000,0,427000,2,1
3,1,5150909,0,0,307500,0,23395650,77000000,11000000,713849776,21634000,2940000,0,0,307500,1,1
3,1,609630,0,0,414390,362889,2850000,77000000,0,5088778,0,7142000,0,0,661131,1,1
3,1,3137043,0,0,0,183000,2042500,77000000,800000,0,0,4105000,0,0,427000,1,1
3,1,0,0,0,716880,40000,33250000,77000000,0,0,0,13242000,740000,0,676880,1,1
3,1,338332,1200000,637750,307500,0,244350000,77000000,0,353086317,0,17380000,15000000,0,328583,1,1
3,1,15116628,475000,1066667,307500,0,0,77000000,0,2062452870,0,7024000,0,0,2026607,0,0
2,1,0,0,19166,323180,0,950000,80000000,0,30400000,25558000,86623000,44807556,0,342346,1,1
2,2,528000,0,0,0,0,19000000,80000000,0,0,0,6455000,0,0,0,2,1
1,1,0,0,0,19680,0,0,99000000,0,0,0,1872000,0,0,19680,1,1
2,1,5279493,0,0,323180,0,14686050,80000000,0,217000000,0,123000,0,0,323180,1,1
3,2,13400692,0,0,120000,120000,119895000,77000000,0,326383900,0,3472000,3000000,0,0,2,1
3,2,44166,956010,0,0,300053,1842050,77000000,9730000,15682989,0,33459510,11269000,0,700123,2,1
3,2,8333,0,0,200000,200000,0,77000000,0,0,0,23383920,5000000,0,0,2,1
3,1,610000,0,0,323180,0,20522850,77000000,0,0,0,1120000,0,0,323180,1,1
3,1,200000,0,0,0,60000,0,77000000,0,68650000,0,17910000,860000,0,140000,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,25538000,0,0,323180,1,1
1,1,0,1008333,0,323180,0,13262000,99000000,0,117262000,0,177000,0,0,323180,1,1
3,1,0,183334,0,0,0,950000,77000000,2453000,1366392700,0,297000,0,0,0,1,1
3,2,2719992,0,0,60000,60000,7868850,77000000,2787000,6253850,0,7377000,0,0,0,2,1
1,2,5500000,0,0,603660,0,0,99000000,0,267960000,0,2789000,460000,0,7649292,0,0
1,1,32792360,0,0,571580,0,18905000,99000000,0,832000000,0,10524000,3500000,0,571580,1,1
3,1,0,0,0,0,0,0,77000000,0,304867832,0,1431000,0,0,0,1,1
2,1,0,0,0,323180,0,4750000,80000000,0,0,0,1036000,0,0,323180,1,1
2,1,0,0,0,0,0,4243650,80000000,0,0,0,14803360,7401680,0,0,1,1
1,1,0,0,0,403180,403180,47500000,99000000,1660000,0,0,2593000,0,0,0,1,1
3,1,11659460,0,0,60000,60000,3325000,77000000,0,374551445,3500000,1950000,500000,0,0,1,1
2,1,0,0,0,0,0,2850000,80000000,0,2000000,2000000,228000,0,0,0,1,1
1,1,270000,0,0,553110,221000,0,99000000,86591000,113000000,0,114840000,13806622,0,2069603,0,0
3,1,0,0,0,323180,0,9614000,77000000,0,0,0,3247840,0,0,323180,1,1
2,1,0,0,0,30000,30000,28500000,80000000,0,0,0,1264540,0,0,0,1,1
1,1,181500,0,0,60000,60000,33250000,99000000,0,0,0,25302000,18580000,0,0,1,1
1,1,2650000,0,166666,0,75000,9500000,99000000,0,0,0,38491000,940000,0,341666,1,1
1,2,1883333,0,0,0,0,2850000,99000000,0,167677523,0,1854490,0,0,0,2,1
3,1,9380088,4557055,0,323180,221000,0,77000000,36500000,819870243,0,4422000,0,0,372180,1,1
1,1,336830,0,0,0,0,2850000,99000000,10000000,216474039,0,45466000,3000000,0,0,1,1
3,2,2700000,0,0,393180,70000,2850000,77000000,0,176000000,0,12903000,5000000,0,323180,2,1
3,1,261000,0,0,403180,403180,0,77000000,0,158209784,0,349000,0,0,0,1,1
1,2,0,0,0,403180,403180,28015500,99000000,0,0,0,24949000,0,0,0,2,1
3,2,13226477,0,0,383180,180000,5510000,77000000,0,728940338,0,7150000,0,0,603180,2,1
2,1,0,0,0,403180,403180,0,80000000,0,0,0,506000,0,0,0,1,1
1,1,8418333,0,0,626870,0,1472500,99000000,0,691000000,0,0,0,0,626870,1,1
3,1,4725000,1450000,0,323180,0,0,77000000,0,50386113,0,4618000,0,0,323180,1,1
3,3,1000000,0,0,0,300000,4750000,77000000,21745000,1730000,0,29085210,9100000,0,700000,3,1
2,2,0,0,0,465690,0,24025500,80000000,0,0,0,21918000,2520000,0,465690,2,1
1,1,0,0,0,0,0,4959000,99000000,4854000,100000000,0,1949000,1800000,0,46079,1,1
3,2,0,0,0,1026360,380000,0,77000000,0,0,0,2382000,0,0,646360,2,1
3,2,0,0,0,557080,40000,0,77000000,0,947980,0,2137000,0,0,517080,2,1
3,1,0,0,0,856730,0,0,77000000,0,0,0,11475000,0,0,856730,0,0
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,3946000,0,0,323180,1,1
3,2,0,0,0,1050130,40000,47367000,77000000,47155000,10180896,0,14807000,7720198,0,1010130,2,1
3,1,45000,0,45083,856670,13500,0,77000000,0,51400000,0,17074000,0,0,933253,0,0
3,2,45000,75000,189499,323180,120000,49694500,77000000,2350000,0,0,11144000,0,0,512679,2,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,351000,0,244000,0,0,323180,1,1
3,1,0,0,0,323180,0,285000,77000000,0,0,0,120000,0,0,323180,1,1
3,1,0,0,0,323180,0,2250550,77000000,0,1360000,0,1395000,0,0,323180,1,1
3,1,0,0,0,703180,380000,28500000,77000000,0,0,0,10912000,0,0,323180,1,1
3,1,0,0,0,363180,40000,1958900,77000000,0,0,0,4598000,0,0,323180,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,1257000,0,0,323180,1,1
3,2,0,0,0,697960,0,5966000,77000000,0,0,0,22133080,270000,0,697960,2,1
3,1,0,0,0,323180,0,3382000,77000000,4500000,0,0,6537970,0,0,323180,1,1
3,1,270000,0,0,363180,261000,0,77000000,3370000,0,0,7081000,0,0,372180,1,1
3,3,0,0,0,423180,100000,5953650,77000000,0,0,0,12409000,0,0,323180,3,1
3,1,0,0,0,363180,40000,0,77000000,0,0,0,16044000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,399932,0,0,77000000,0,0,0,471000,0,0,399932,1,1
3,1,0,0,0,323180,0,5431150,77000000,0,0,0,77242000,25432004,0,323180,1,1
3,2,2483333,683333,400000,607080,40000,21280000,77000000,1963000,270122169,0,6666500,700000,0,567080,2,1
3,2,0,0,0,687080,0,1848700,77000000,0,0,0,3105000,0,0,687080,2,1
3,1,2366665,0,0,323180,0,31350000,77000000,0,0,0,2027000,0,0,323180,1,1
1,1,0,0,0,323180,0,4750000,99000000,0,0,0,2219000,0,0,323180,1,1
3,1,2917500,1033333,0,323180,0,1900000,77000000,0,40600000,0,452000,0,0,323180,1,1
1,1,0,0,0,161590,0,0,99000000,0,341000000,0,20310000,0,0,161590,1,1
2,1,0,0,0,0,0,0,80000000,0,0,0,0,0,0,0,1,1
3,1,4783587,0,0,403180,403180,39900000,77000000,0,0,0,6531000,1154000,0,0,1,1
3,1,0,2325000,0,323180,0,2375000,77000000,0,668602398,29068585,7874000,0,0,323180,1,1
3,1,5925000,0,108666,0,448875,28500000,77000000,21594000,0,0,120744000,2500000,0,3710981,0,0
3,1,0,0,0,60000,60000,0,77000000,0,0,0,0,0,0,0,1,1
3,2,436662,0,0,0,127499,0,77000000,6000000,0,0,2667000,480000,0,297497,2,1
1,2,1892628,0,11666,0,852439,0,99000000,0,0,0,29589720,100000,0,1051855,2,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,193000,0,0,323180,1,1
1,1,6329440,0,0,323180,0,2850000,99000000,0,0,0,6188000,850000,0,323180,1,1
3,1,3703208,0,0,300000,221000,246000000,77000000,18300000,142150267,0,17387000,0,0,2988416,0,0
2,2,0,0,0,0,0,0,80000000,0,0,0,865000,0,0,0,2,1
2,1,3618994,0,0,668180,0,0,80000000,0,529123332,0,18203000,3655664,0,668180,1,1
1,3,566667,0,0,0,0,2185000,99000000,0,152066763,0,738000,0,0,0,3,1
2,1,2541689,0,0,323180,0,0,80000000,0,0,0,0,0,0,323180,1,1
2,1,3742967,1991667,0,501460,0,0,80000000,0,123000000,0,2132000,0,0,501460,1,1
3,2,0,0,0,677080,677080,110000000,77000000,19000000,0,0,4196000,0,0,145600,2,1
3,1,0,0,0,323180,0,4750000,77000000,0,49838875,0,523000,0,0,323180,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,559000,0,0,0,1,1
1,3,1173360,0,0,383180,412008,0,99000000,0,0,0,14578980,0,0,1144532,3,1
3,1,0,0,0,19680,0,0,77000000,0,0,0,9543810,0,0,19680,1,1
3,2,9069451,0,0,629700,0,29686550,77000000,26336000,0,0,16391000,0,0,629700,2,1
3,1,10870886,791667,0,323180,0,0,77000000,0,196700000,0,182000,0,0,323180,1,1
3,1,0,0,0,60000,60000,3073250,77000000,0,0,0,2897000,0,0,0,1,1
1,1,3899166,0,0,323180,0,0,99000000,89300000,208045500,46401561,255000,0,0,323180,1,1
3,1,0,2414917,0,191870,0,9500000,77000000,0,0,0,8570000,520000,0,191870,1,1
3,1,0,0,0,323180,0,950000,77000000,0,0,0,108000,0,0,323180,1,1
3,1,3393551,0,0,0,0,2850000,77000000,14173000,2660000,2360000,8839000,800000,0,0,1,1
3,1,2000000,0,0,323180,0,28500000,77000000,0,510594400,0,120000,0,0,323180,1,1
2,1,11378754,0,0,570890,630000,4750000,80000000,21788000,442691153,0,3398000,0,10723969,12764859,0,0
3,1,0,0,0,323180,0,0,77000000,0,0,0,0,0,0,323180,1,1
3,2,84999,0,0,250000,250000,0,77000000,0,0,0,787000,0,0,0,2,1
3,1,3669120,0,0,0,0,0,77000000,0,4620000,0,0,0,0,0,1,1
1,1,8136010,0,0,399932,0,3942500,99000000,0,337000000,0,336000,0,0,399932,1,1
3,1,0,0,0,60000,60000,22628050,77000000,0,0,0,18167290,0,0,0,1,1
2,1,0,0,0,79680,60000,0,80000000,0,0,0,2449000,0,0,19680,1,1
2,1,0,0,0,323180,0,3325000,80000000,370000,0,0,13582000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,41436022,0,1122000,0,0,323180,1,1
3,1,3497130,1083333,0,383180,60000,13410200,77000000,0,79652536,0,2670000,150000,0,323180,1,1
1,1,0,0,44916,323180,0,19000000,99000000,32286000,0,0,27222333,0,0,368096,1,1
3,1,2645000,1233333,0,383180,60000,2209700,77000000,0,16416298,0,21509800,0,0,323180,1,1
3,2,1770499,0,0,200000,200000,5320000,77000000,7868000,1455872,0,20171000,0,0,0,2,1
1,2,9905520,0,83333,1014080,558394,0,99000000,187000000,911345915,0,25015700,12417000,0,1850333,0,0
3,1,0,0,0,0,0,0,77000000,0,0,0,777000,0,0,0,1,1
3,4,3662920,0,0,300000,494544,3800000,77000000,4020000,0,0,11252333,150000,0,453936,4,1
3,2,1173360,0,62750,380000,772440,28500000,77000000,2912000,0,0,52822000,13500000,0,843670,2,1
3,3,610000,0,0,0,183000,11162500,77000000,780000,0,0,1901000,0,0,427000,3,1
3,1,0,0,0,403180,0,0,77000000,0,0,0,391000,0,0,403180,1,1
1,4,700000,0,0,0,210000,66500000,99000000,0,0,0,5609000,1000000,0,490000,4,1
3,1,0,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,323180,0,33250000,77000000,2400000,0,0,8883000,0,0,323180,1,1
1,1,14667551,466667,0,484350,40000,0,99000000,0,822779011,0,7244000,0,0,444350,1,1
3,3,800000,0,0,0,240000,9500000,77000000,2090000,0,0,19604000,155000,0,560000,3,1
3,2,8264586,0,2500,830310,60000,2375000,77000000,0,446210713,0,54968000,0,0,772810,2,1
3,1,0,0,0,393180,70000,0,77000000,0,0,0,24602000,0,0,323180,1,1
1,1,1498744,0,0,403180,403180,13899999,99000000,0,71979300,0,1290000,0,0,0,1,1
2,2,2779998,0,0,1043680,0,29824300,80000000,0,6066810,0,1219000,0,0,1043680,2,1
1,1,7391666,291667,0,0,0,2504200,99000000,0,100000000,0,211000,0,0,0,1,1
2,1,9379620,5546667,0,323180,720000,0,80000000,0,164330000,0,822000,0,0,2003180,0,0
1,1,4892066,0,0,323180,0,1434500,99000000,0,0,0,18546150,0,0,323180,1,1
2,1,11769517,250000,0,323180,0,418200000,80000000,0,100421823,0,150000,0,0,323180,1,1
2,1,0,0,0,323180,0,23750000,80000000,0,0,0,1977000,0,0,323180,1,1
3,1,310500,0,0,0,0,0,77000000,0,140521838,95454633,0,0,0,0,1,1
1,1,0,0,0,0,0,4750000,99000000,0,0,0,2362000,0,0,0,1,1
3,1,2000000,0,0,323180,0,2054850,77000000,0,0,0,3740000,0,0,323180,1,1
3,1,9425000,2317033,0,0,0,0,77000000,15648000,75300000,0,20524000,0,0,0,1,1
3,1,0,0,0,60000,60000,1601700,77000000,0,0,0,7809000,0,0,0,1,1
3,1,0,75000,0,0,0,6500000,77000000,5760000,103270000,0,9998000,0,0,0,1,1
2,1,0,8333,0,0,2500,0,80000000,3290000,0,0,8792000,0,0,5833,1,1
3,1,2667000,0,0,841649,0,5225000,77000000,0,0,0,7700440,3130000,0,841649,0,0
3,1,428998,0,0,510370,0,0,77000000,0,11083315,0,268000,0,0,510370,1,1
3,1,0,0,0,40000,40000,2460500,77000000,0,0,0,117000,0,0,0,1,1
3,1,13990829,291667,0,0,148392,1425000,77000000,0,212179933,0,0,0,0,346248,1,1
3,1,1914440,0,0,0,0,0,77000000,0,214800000,8751654,304000,0,0,0,1,1
3,1,1463800,0,0,0,579140,4750000,77000000,0,0,0,5301000,330000,0,884660,0,0
3,1,8183737,708334,0,307500,0,0,77000000,2122000,1094198209,0,14307000,0,0,307500,1,1
3,3,2920934,0,0,415580,0,1434500,77000000,0,8751600,0,5610000,120000,0,415580,3,1
3,1,19444540,0,0,307500,0,542900000,77000000,0,276614488,0,796000,240000,0,307500,1,1
3,1,6231683,0,0,0,0,0,77000000,1480000,453825056,0,2872000,0,0,0,1,1
3,1,1931360,0,0,0,195000,4750000,77000000,2388000,0,0,0,0,0,455000,1,1
3,2,8387627,416667,8500,950960,122400,2375000,77000000,24356000,140000000,0,31538000,0,0,1245060,0,0
3,1,0,0,0,0,0,0,77000000,0,0,0,2396000,0,0,0,1,1
3,1,7366667,650000,0,606670,0,195900000,77000000,158400000,167949115,0,19846000,0,0,606670,1,1
3,2,7899675,0,0,0,180000,211587499,77000000,0,37337562,0,20165180,0,0,420000,2,1
3,1,0,0,0,0,0,2345550,77000000,0,0,0,441230,0,0,0,1,1
2,1,0,0,0,363180,40000,32481450,80000000,0,40585159,40000000,15667000,0,0,323180,1,1
1,1,14900513,0,0,542820,0,56724500,99000000,0,0,0,53159000,0,0,911127,0,0
2,1,1416000,0,0,0,424800,2850000,80000000,0,3540000,0,4651000,0,0,991200,0,0
1,1,525730,0,0,0,157719,0,99000000,0,4616750,0,12171510,480000,0,368011,1,1
3,1,0,0,0,60000,60000,76000000,77000000,0,305712,0,21956000,5194730,0,692793,1,1
3,1,5759597,350000,0,383180,60000,55150000,77000000,0,128605625,0,4302000,0,0,323180,1,1
2,2,0,0,0,638980,120000,0,80000000,0,0,0,3723000,0,0,518980,2,1
1,2,0,0,0,0,0,9500000,99000000,3720000,0,0,5800000,100000,0,0,2,1
2,1,0,0,0,323180,323180,0,80000000,0,0,0,392000,0,0,0,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,33756000,0,0,323180,1,1
3,1,14421010,425000,0,473180,0,0,77000000,0,1745959609,0,71365000,0,0,5711829,0,0
3,1,0,0,0,0,0,1900000,77000000,0,0,0,1704000,1140000,0,0,1,1
3,1,0,0,0,680370,380000,1501000,77000000,0,0,0,123000,0,0,300370,1,1
3,2,699400,0,0,100000,309820,5985000,77000000,4360000,7514450,0,1375000,0,0,489580,2,1
3,2,4252258,0,0,0,273000,0,77000000,105782000,189645298,0,55394000,32748000,0,637000,2,1
3,1,10001903,0,0,384252,0,0,77000000,0,467576063,0,1710000,0,0,384252,1,1
3,1,360000,0,55000,40000,40000,0,77000000,0,71311246,0,9499000,0,0,55000,1,1
3,1,4342500,0,0,307500,0,0,77000000,120000000,142500000,0,3826000,1650000,0,307500,1,1
